"Stock","Year","Mod","Agency","Actual","Model.Agency","Agency.Actual","Model.Actual","CLB","Level"
"WCH","2001",15792,NA,23166,NA,NA,0.681688681688682,"0107B",16
"WCH","2002",23678,NA,34243,NA,NA,0.691469789446018,"0206B",16
"WCH","2003",20755,18222,41766,1.13900779277796,0.436287889671024,0.496935306229948,"0308B",16
"WCH","2004",28900,NA,39651,NA,NA,0.728859297369549,"0404B",16
"WCH","2005",28626,NA,40458,NA,NA,0.707548568886252,"0506B",16
"WCH","2006",36950,NA,51155,NA,NA,0.722314534258626,"0604B",16
"WCH","2007",41801,40497,22669,1.03219991604316,1.78644845383563,1.84397194406458,"0705B",16
"WCH","2008",34841,31251,26397,1.11487632395763,1.18388453233322,1.31988483539796,"0807B",16
"WCH","2009",41756,42595,38162,0.98030285244747,1.11616267491222,1.09417745401184,"0907B",16
"WCH","2010",38347,NA,41498,NA,NA,0.924068629813485,"1007B",16
"WCH","2011",38208,NA,63942,NA,NA,0.597541522004316,"1106B",16
"WCH","2012",45128,44300,40311,1.01869074492099,1.09895562005408,1.119495919228,"1209B",16
"WCH","2013",33629,25304,44091,1.3289993676889,0.573903971332018,0.762718015014402,"1308B",16
"WCH","2014",40866,42907,51226,0.952432004101895,0.837601998984891,0.797758950532932,"1402B",16
